scenario,rep,r2
4,86,0.26875345244455706
4,87,0.127980551907102
4,88,0.25737409977887593
4,89,0.4033121296513876
4,9,0.23021698609346009
4,90,0.2327702619205656
4,91,0.36889932219300403
4,92,0.19186961049282497
4,93,0.3930898674764037
4,94,0.11011473836958015
4,95,0.23986754162584178
4,96,0.3452824552136411
4,97,0.10105240541458133
4,98,0.29315311165184277
4,99,0.19416592721937018
6,1,0.3127015412430203
6,10,0.35084996078116204
6,100,0.2955409296573295
6,11,0.2099119705819092
6,12,0.5145202363530964
6,13,0.5484665301891762
6,14,0.4158800426678478
6,15,0.22427135349334057
6,16,0.24255055352081734
6,17,0.43738031125785715
6,18,0.1932051174963164
6,19,0.40575138542319916
6,2,0.024064206032005774
6,20,0.45509179149493284
6,21,0.3292455393644864
6,22,0.30701514794562995
6,23,0.3450733326969827
6,24,0.2076299719039075
6,25,0.505025330373923
6,26,0.38173566712526336
6,27,0.21923787775674372
6,28,0.4969999980122271
6,29,0.4040949219568776
6,3,0.3060927312786749
6,30,0.22501306691309653
6,31,0.2597588119509827
6,32,0.28227975913335496
6,33,0.22208111051729387
6,34,0.40236901125182595
6,35,0.2581102624089245
6,36,0.20177765949451446
6,37,0.30929706584146843
6,38,0.3750904733445011
6,39,0.37982215468701563
6,4,0.5338187827608204
6,40,0.25354045575196094
6,41,0.07379550482117046
6,42,0.1843639071606037
6,43,0.23846925714384604
6,44,0.19148211314106245
6,45,0.30756485089920604
6,46,0.22223964337149257
6,47,0.4495689676399269
6,48,0.2045321143194583
6,49,0.20137716902931588
6,5,0.13805675899385805
6,50,0.546402558288689
6,51,0.3784346150262806
6,52,0.3459030670469586
6,53,0.2890086352966519
6,54,0.25541068882922857
6,55,0.10383417879146264
6,56,0.44991183918326677
6,57,0.213489433930019
6,58,0.4472876804583858
6,59,0.38813767348771755
6,6,0.2209836873401009
6,60,0.21406107260736496
6,61,0.20733465599796363
6,62,0.3638096609657672
6,63,0.2025739190879659
6,64,0.438958340810211
6,65,0.147287094404154
6,66,0.19547641834874913
6,67,0.2685299782887458
6,68,0.45787528180775483
6,69,0.31811916260856
6,7,0.21301167266174084
6,70,0.24801008159554666
6,71,0.35607918622674056
6,72,0.47940834409276023
6,73,0.08297356166415676
6,74,0.5129343194315777
6,75,0.34900118232209393
6,76,0.3502450626575734
6,77,0.22377782453170264
6,78,0.4627682773798106
6,79,0.4247238100362289
6,8,0.3510994070902766
6,80,0.2760247874253269
6,81,0.08832669430690705
6,82,0.365060733926941
6,83,0.15780739649893363
6,84,0.2908984907960482
6,85,0.37617847206691774
6,86,0.5036882480135426
6,87,0.2715060349915317
6,88,0.2797979491344289
6,89,0.3522494279842853
6,9,0.4336984885802471
6,90,0.136468593533638
6,91,0.30422531110277146
6,92,0.3506150184159826
6,93,0.2563657907552452
6,94,0.24719931627370179
6,95,0.5102356060771677
6,96,0.20095191574648927
6,97,0.17534687394500575
6,98,0.27783252698901456
6,99,0.29627416560550096
8,1,0.2651327723771881
8,10,0.3201119094383686
8,100,0.22656832492685564
8,11,0.24299511786335204
8,12,0.3529353786531738
8,13,0.25985541643948323
8,14,0.2892667593601734
8,15,0.22218110089536583
8,16,0.2640566425459366
8,17,0.25143887158672706
8,18,0.33732116907007564
8,19,0.3096893107386801
8,2,0.25244670732287405
8,20,0.29892970606783353
8,21,0.3272482638185611
8,22,0.2783877218527609
8,23,0.20892400213746504
8,24,0.31933825327542026
8,25,0.2117927618387663
8,26,0.2682454519026161
8,27,0.28944051265260934
8,28,0.3553558682299509
8,29,0.27458804734866116
8,3,0.23333838587522615
8,30,0.23198734714011138
8,31,0.41928008962033414
8,32,0.26387460420355846
8,33,0.27529097631698585
8,34,0.28491501300749505
8,35,0.31883149873493966
8,36,0.3586484274209922
8,37,0.28402281182908373
8,38,0.31584824129355266
8,39,0.2452976972458832
8,4,0.273059090135645
8,40,0.21834236472005406
8,41,0.40666582092197523
8,42,0.27065414583593844
8,43,0.2456623712895283
8,44,0.36594905334636557
8,45,0.23433123456919158
8,46,0.21754017943512655
8,47,0.17114223930934466
8,48,0.29010732263768396
8,49,0.29508272296536586
8,5,0.25316837565271194
8,50,0.3324863515157126
8,51,0.32558648033080795
8,52,0.2841836951342375
8,53,0.34701258631762705
8,54,0.27682713407711335
8,55,0.3465234478217618
8,56,0.22650268486793357
8,57,0.218331976972383
8,58,0.27681444512101105
8,59,0.34122892271573846
8,6,0.22242137875226028
8,60,0.21234311724936994
8,61,0.2854757796268851
8,62,0.31340520926698867
8,63,0.3841486868595838
8,64,0.3114130271411575
8,65,0.2907370618231776
8,66,0.3237214956979438
8,67,0.3215291808173021
8,68,0.3542022397388102
8,69,0.36270834442431127
8,7,0.33904983828709645
8,70,0.25320250362628227
8,71,0.3349135438039047
8,72,0.31467670255938823
8,73,0.2347461064151661
8,74,0.3168071689059015
8,75,0.3520703067163925
8,76,0.2918097344950484
8,77,0.37657591449594663
8,78,0.21053351760912067
8,79,0.22615363721982393
8,8,0.30272923027323584
8,80,0.29806782395231307
8,81,0.34088583522176585
8,82,0.2502918863176448
8,83,0.3599146714741572
8,84,0.20476320465206985
8,85,0.331034951606346
8,86,0.3138705903211786
8,87,0.3488667594012422
8,88,0.36832465035064227
8,89,0.2861509089947966
8,9,0.3337186533225307
8,90,0.515164114667384
8,91,0.24743776069839105
8,92,0.29499900494342773
8,93,0.22211426065931844
8,94,0.3056911428029088
8,95,0.24762622114652943
8,96,0.3005105424344982
8,97,0.315654157665102
8,98,0.4188768695836789
8,99,0.30921777617237645
